platform,username,rating,tanggal,content,cleaning,case_folding,normalization,tokenization,stopword_removal,stemming,label,sentimen_pred
Shopee,delly_rls,5.0,2022-04-06T05:23:47.000Z,"Efektivitas:Lembut dan wangi
Tekstur:Kental

Sampai dengan selamat dan aman
Gue seneng barangnya dikirim sesuai pesanan kondisi baik
Free Giftnya lumayan untuk cobain shampo dan conditionernya
Kalo cocok beli untuk shamponya. 
Baru mau coba semoga Creamnya membantu melembabkan rambutku yang kering dan bercabang ^_^
Terimakasih seller dan kurir",Efektivitas Lembut dan wangi Tekstur Kental Sampai dengan selamat dan aman Gue seneng barangnya dikirim sesuai pesanan kondisi baik Free Giftnya lumayan untuk cobain shampo dan conditionernya Kalo cocok beli untuk shamponya Baru mau coba semoga Creamnya membantu melembabkan rambutku yang kering dan bercabang Terimakasih seller dan kurir,efektivitas lembut dan wangi tekstur kental sampai dengan selamat dan aman gue seneng barangnya dikirim sesuai pesanan kondisi baik free giftnya lumayan untuk cobain shampo dan conditionernya kalo cocok beli untuk shamponya baru mau coba semoga creamnya membantu melembabkan rambutku yang kering dan bercabang terimakasih seller dan kurir,efektivitas lembut dan wangi tekstur kental sampai dengan selamat dan aman gue seneng barangnya dikirim sesuai pesanan kondisi baik free giftnya lumayan untuk cobain shampo dan conditionernya kalau cocok beli untuk shamponya baru mau coba semoga creamnya membantu melembabkan rambutku yang kering dan bercabang terimakasih seller dan kurir,"['efektivitas', 'lembut', 'dan', 'wangi', 'tekstur', 'kental', 'sampai', 'dengan', 'selamat', 'dan', 'aman', 'gue', 'seneng', 'barangnya', 'dikirim', 'sesuai', 'pesanan', 'kondisi', 'baik', 'free', 'giftnya', 'lumayan', 'untuk', 'cobain', 'shampo', 'dan', 'conditionernya', 'kalau', 'cocok', 'beli', 'untuk', 'shamponya', 'baru', 'mau', 'coba', 'semoga', 'creamnya', 'membantu', 'melembabkan', 'rambutku', 'yang', 'kering', 'dan', 'bercabang', 'terimakasih', 'seller', 'dan', 'kurir']","['efektivitas', 'lembut', 'wangi', 'tekstur', 'kental', 'selamat', 'aman', 'gue', 'seneng', 'barangnya', 'dikirim', 'sesuai', 'pesanan', 'kondisi', 'baik', 'free', 'giftnya', 'lumayan', 'cobain', 'shampo', 'conditionernya', 'kalau', 'cocok', 'beli', 'shamponya', 'baru', 'mau', 'coba', 'semoga', 'creamnya', 'membantu', 'melembabkan', 'rambutku', 'kering', 'bercabang', 'terimakasih', 'seller', 'kurir']","['efektivitas', 'lembut', 'wangi', 'tekstur', 'kental', 'selamat', 'aman', 'gue', 'neng', 'barang', 'kirim', 'sesuai', 'pesan', 'kondisi', 'baik', 'free', 'giftnya', 'lumayan', 'cobain', 'shampo', 'conditionernya', 'kalau', 'cocok', 'beli', 'shamponya', 'baru', 'mau', 'coba', 'moga', 'creamnya', 'bantu', 'melembabkan', 'rambut', 'kering', 'cabang', 'terimakasih', 'seller', 'kurir']",Positif,Positif
Shopee,p*****m,5.0,2023-05-19T10:59:36.000Z,"Pengalaman Penggunaan:belum dipakai

terima kasih! paket sudah sampai. ada free gift shampoo collagennya juga. cukup banyak ya isinya, aku rasa pemakaian sedikit aja harusnya bener2 udah dri akar sampe ke ujung rambut. semogaa bakalan cocok di aku hehehe. kurirnya juga responsible dan ramah. terima kasih banyak seller dan kurir. semoga permasalahan rambut aku juga bisa teratasi yaa lewat penggunaan produk inii. shrd mantapp!! 😻",Pengalaman Penggunaan belum dipakai terima kasih paket sudah sampai ada free gift shampoo collagennya juga cukup banyak ya isinya aku rasa pemakaian sedikit aja harusnya bener bener udah dri akar sampe ke ujung rambut semogaa bakalan cocok di aku hehehe kurirnya juga responsible dan ramah terima kasih banyak seller dan kurir semoga permasalahan rambut aku juga bisa teratasi yaa lewat penggunaan produk inii shrd mantapp,pengalaman penggunaan belum dipakai terima kasih paket sudah sampai ada free gift shampoo collagennya juga cukup banyak ya isinya aku rasa pemakaian sedikit aja harusnya bener bener udah dri akar sampe ke ujung rambut semogaa bakalan cocok di aku hehehe kurirnya juga responsible dan ramah terima kasih banyak seller dan kurir semoga permasalahan rambut aku juga bisa teratasi yaa lewat penggunaan produk inii shrd mantapp,pengalaman penggunaan belum dipakai terima kasih paket sudah sampai ada free gift shampoo collagennya juga cukup banyak ya isinya aku rasa pemakaian sedikit saja harusnya benar benar sudah dri akar sampe ke ujung rambut semogaa bakalan cocok di aku hehehe kurirnya juga responsible dan ramah terima kasih banyak seller dan kurir semoga permasalahan rambut aku juga bisa teratasi yaa lewat penggunaan produk inii shrd mantapp,"['pengalaman', 'penggunaan', 'belum', 'dipakai', 'terima', 'kasih', 'paket', 'sudah', 'sampai', 'ada', 'free', 'gift', 'shampoo', 'collagennya', 'juga', 'cukup', 'banyak', 'ya', 'isinya', 'aku', 'rasa', 'pemakaian', 'sedikit', 'saja', 'harusnya', 'benar', 'benar', 'sudah', 'dri', 'akar', 'sampe', 'ke', 'ujung', 'rambut', 'semogaa', 'bakalan', 'cocok', 'di', 'aku', 'hehehe', 'kurirnya', 'juga', 'responsible', 'dan', 'ramah', 'terima', 'kasih', 'banyak', 'seller', 'dan', 'kurir', 'semoga', 'permasalahan', 'rambut', 'aku', 'juga', 'bisa', 'teratasi', 'yaa', 'lewat', 'penggunaan', 'produk', 'inii', 'shrd', 'mantapp']","['pengalaman', 'penggunaan', 'belum', 'dipakai', 'terima', 'kasih', 'paket', 'free', 'gift', 'shampoo', 'collagennya', 'cukup', 'banyak', 'isinya', 'aku', 'rasa', 'pemakaian', 'sedikit', 'harusnya', 'benar', 'benar', 'dri', 'akar', 'sampe', 'ujung', 'rambut', 'semogaa', 'bakalan', 'cocok', 'aku', 'hehehe', 'kurirnya', 'responsible', 'ramah', 'terima', 'kasih', 'banyak', 'seller', 'kurir', 'semoga', 'permasalahan', 'rambut', 'aku', 'teratasi', 'yaa', 'lewat', 'penggunaan', 'produk', 'inii', 'shrd', 'mantapp']","['alam', 'guna', 'belum', 'pakai', 'terima', 'kasih', 'paket', 'free', 'gift', 'shampoo', 'collagennya', 'cukup', 'banyak', 'isi', 'aku', 'rasa', 'pakai', 'sedikit', 'harus', 'benar', 'benar', 'dri', 'akar', 'sampe', 'ujung', 'rambut', 'semogaa', 'bakal', 'cocok', 'aku', 'hehehe', 'kurir', 'responsible', 'ramah', 'terima', 'kasih', 'banyak', 'seller', 'kurir', 'moga', 'masalah', 'rambut', 'aku', 'atas', 'yaa', 'lewat', 'guna', 'produk', 'ini', 'shrd', 'mantapp']",Positif,Positif
Shopee,uqb9596t8s,5.0,2025-10-23T10:29:58.000Z,"Tekstur:kental dan mudah diaplikasikan
Aroma:wangi
Efek:menjadi lembut dan halus

diskon 10.10 dpt harga 165k udh free shampoo 4 pcs😍. udh pakai 1kali rambut jadi halus n mudah diatur, wangi juga. nanti kalau dipakai tiap hari moga aja rambut ngembang ku jadi kempes",Tekstur kental dan mudah diaplikasikan Aroma wangi Efek menjadi lembut dan halus diskon dpt harga k udh free shampoo pcs udh pakai kali rambut jadi halus n mudah diatur wangi juga nanti kalau dipakai tiap hari moga aja rambut ngembang ku jadi kempes,tekstur kental dan mudah diaplikasikan aroma wangi efek menjadi lembut dan halus diskon dpt harga k udh free shampoo pcs udh pakai kali rambut jadi halus n mudah diatur wangi juga nanti kalau dipakai tiap hari moga aja rambut ngembang ku jadi kempes,tekstur kental dan mudah diaplikasikan aroma wangi efek menjadi lembut dan halus diskon dapat harga k sudah free shampoo pcs sudah pakai kali rambut jadi halus n mudah diatur wangi juga nanti kalau dipakai tiap hari moga saja rambut ngembang ku jadi kempes,"['tekstur', 'kental', 'dan', 'mudah', 'diaplikasikan', 'aroma', 'wangi', 'efek', 'menjadi', 'lembut', 'dan', 'halus', 'diskon', 'dapat', 'harga', 'k', 'sudah', 'free', 'shampoo', 'pcs', 'sudah', 'pakai', 'kali', 'rambut', 'jadi', 'halus', 'n', 'mudah', 'diatur', 'wangi', 'juga', 'nanti', 'kalau', 'dipakai', 'tiap', 'hari', 'moga', 'saja', 'rambut', 'ngembang', 'ku', 'jadi', 'kempes']","['tekstur', 'kental', 'mudah', 'diaplikasikan', 'aroma', 'wangi', 'efek', 'menjadi', 'lembut', 'halus', 'diskon', 'harga', 'k', 'free', 'shampoo', 'pcs', 'pakai', 'kali', 'rambut', 'jadi', 'halus', 'n', 'mudah', 'diatur', 'wangi', 'kalau', 'dipakai', 'tiap', 'hari', 'moga', 'rambut', 'ngembang', 'ku', 'jadi', 'kempes']","['tekstur', 'kental', 'mudah', 'aplikasi', 'aroma', 'wangi', 'efek', 'jadi', 'lembut', 'halus', 'diskon', 'harga', 'k', 'free', 'shampoo', 'pcs', 'pakai', 'kali', 'rambut', 'jadi', 'halus', 'n', 'mudah', 'atur', 'wangi', 'kalau', 'pakai', 'tiap', 'hari', 'moga', 'rambut', 'ngembang', 'ku', 'jadi', 'kempes']",Positif,Positif
Shopee,orizalineshop,5.0,2024-09-10T12:32:15.000Z,"Tekstur:kental kayak cream
Aroma:tidak menyengat
Efek:menjadikan lembut jd lebih murah di atimut

Pas beli lagi harga sale. Utk melemaskan rambut dan merapikan sajam tp bukan sampe yg lurus gitu. Instany hasilnya.",Tekstur kental kayak cream Aroma tidak menyengat Efek menjadikan lembut jd lebih murah di atimut Pas beli lagi harga sale Utk melemaskan rambut dan merapikan sajam tp bukan sampe yg lurus gitu Instany hasilnya,tekstur kental kayak cream aroma tidak menyengat efek menjadikan lembut jd lebih murah di atimut pas beli lagi harga sale utk melemaskan rambut dan merapikan sajam tp bukan sampe yg lurus gitu instany hasilnya,tekstur kental kayak cream aroma tidak menyengat efek menjadikan lembut jadi lebih murah di atimut pas beli lagi harga sale untuk melemaskan rambut dan merapikan sajam tapi bukan sampe yang lurus gitu instany hasilnya,"['tekstur', 'kental', 'kayak', 'cream', 'aroma', 'tidak', 'menyengat', 'efek', 'menjadikan', 'lembut', 'jadi', 'lebih', 'murah', 'di', 'atimut', 'pas', 'beli', 'lagi', 'harga', 'sale', 'untuk', 'melemaskan', 'rambut', 'dan', 'merapikan', 'sajam', 'tapi', 'bukan', 'sampe', 'yang', 'lurus', 'gitu', 'instany', 'hasilnya']","['tekstur', 'kental', 'kayak', 'cream', 'aroma', 'tidak', 'menyengat', 'efek', 'menjadikan', 'lembut', 'jadi', 'lebih', 'murah', 'atimut', 'pas', 'beli', 'harga', 'sale', 'melemaskan', 'rambut', 'merapikan', 'sajam', 'bukan', 'sampe', 'lurus', 'gitu', 'instany', 'hasilnya']","['tekstur', 'kental', 'kayak', 'cream', 'aroma', 'tidak', 'sengat', 'efek', 'jadi', 'lembut', 'jadi', 'lebih', 'murah', 'atimut', 'pas', 'beli', 'harga', 'sale', 'lemas', 'rambut', 'rapi', 'sajam', 'bukan', 'sampe', 'lurus', 'gitu', 'instany', 'hasil']",Positif,Positif
Shopee,e*****6,5.0,2025-06-17T15:06:34.000Z,"Tekstur:lembut dan cepat meresap
Aroma:sangat harum
Efek:lembab

to the rescue after pake ini rmbut jadi halus dan mudah diatur, dan ga yg minyakan lepek gt, da best",Tekstur lembut dan cepat meresap Aroma sangat harum Efek lembab to the rescue after pake ini rmbut jadi halus dan mudah diatur dan ga yg minyakan lepek gt da best,tekstur lembut dan cepat meresap aroma sangat harum efek lembab to the rescue after pake ini rmbut jadi halus dan mudah diatur dan ga yg minyakan lepek gt da best,tekstur lembut dan cepat meresap aroma sangat harum efek lembab to the rescue after pakai ini rmbut jadi halus dan mudah diatur dan tidak yang minyakan lepek gt da best,"['tekstur', 'lembut', 'dan', 'cepat', 'meresap', 'aroma', 'sangat', 'harum', 'efek', 'lembab', 'to', 'the', 'rescue', 'after', 'pakai', 'ini', 'rmbut', 'jadi', 'halus', 'dan', 'mudah', 'diatur', 'dan', 'tidak', 'yang', 'minyakan', 'lepek', 'gt', 'da', 'best']","['tekstur', 'lembut', 'cepat', 'meresap', 'aroma', 'sangat', 'harum', 'efek', 'lembab', 'to', 'the', 'rescue', 'after', 'pakai', 'rmbut', 'jadi', 'halus', 'mudah', 'diatur', 'tidak', 'minyakan', 'lepek', 'gt', 'da', 'best']","['tekstur', 'lembut', 'cepat', 'resap', 'aroma', 'sangat', 'harum', 'efek', 'lembab', 'to', 'the', 'rescue', 'after', 'pakai', 'rmbut', 'jadi', 'halus', 'mudah', 'atur', 'tidak', 'minyak', 'lepek', 'gt', 'da', 'best']",Positif,Positif
Shopee,dian_narwastu,5.0,2024-09-12T15:19:12.000Z,"Tekstur:lembut, ringan dan gak belepotan
Aroma:wangi centela
Efek:moist di rambut, tapi enteng dikulit kepala

Bagus buat bikin tebal rambut, merawat banget ke rambut yg tiap hari di pakein catokan dan hair dryer. 

Tidak pernah bikin iritasi kulit kepala, malah bikin adem saat dipake",Tekstur lembut ringan dan gak belepotan Aroma wangi centela Efek moist di rambut tapi enteng dikulit kepala Bagus buat bikin tebal rambut merawat banget ke rambut yg tiap hari di pakein catokan dan hair dryer Tidak pernah bikin iritasi kulit kepala malah bikin adem saat dipake,tekstur lembut ringan dan gak belepotan aroma wangi centela efek moist di rambut tapi enteng dikulit kepala bagus buat bikin tebal rambut merawat banget ke rambut yg tiap hari di pakein catokan dan hair dryer tidak pernah bikin iritasi kulit kepala malah bikin adem saat dipake,tekstur lembut ringan dan tidak belepotan aroma wangi centela efek moist di rambut tapi enteng dikulit kepala bagus buat bikin tebal rambut merawat banget ke rambut yang tiap hari di pakein catokan dan hair dryer tidak pernah bikin iritasi kulit kepala malah bikin adem saat dipake,"['tekstur', 'lembut', 'ringan', 'dan', 'tidak', 'belepotan', 'aroma', 'wangi', 'centela', 'efek', 'moist', 'di', 'rambut', 'tapi', 'enteng', 'dikulit', 'kepala', 'bagus', 'buat', 'bikin', 'tebal', 'rambut', 'merawat', 'banget', 'ke', 'rambut', 'yang', 'tiap', 'hari', 'di', 'pakein', 'catokan', 'dan', 'hair', 'dryer', 'tidak', 'pernah', 'bikin', 'iritasi', 'kulit', 'kepala', 'malah', 'bikin', 'adem', 'saat', 'dipake']","['tekstur', 'lembut', 'ringan', 'tidak', 'belepotan', 'aroma', 'wangi', 'centela', 'efek', 'moist', 'rambut', 'enteng', 'dikulit', 'kepala', 'bagus', 'buat', 'bikin', 'tebal', 'rambut', 'merawat', 'banget', 'rambut', 'tiap', 'hari', 'pakein', 'catokan', 'hair', 'dryer', 'tidak', 'pernah', 'bikin', 'iritasi', 'kulit', 'kepala', 'malah', 'bikin', 'adem', 'dipake']","['tekstur', 'lembut', 'ringan', 'tidak', 'belepotan', 'aroma', 'wangi', 'centela', 'efek', 'moist', 'rambut', 'enteng', 'kulit', 'kepala', 'bagus', 'buat', 'bikin', 'tebal', 'rambut', 'rawat', 'banget', 'rambut', 'tiap', 'hari', 'pakein', 'catokan', 'hair', 'dryer', 'tidak', 'pernah', 'bikin', 'iritasi', 'kulit', 'kepala', 'malah', 'bikin', 'adem', 'dipake']",Positif,Positif
Shopee,s*****s,5.0,2024-12-01T05:57:01.000Z,Alhamdulillah akhirnya sampai juga untuk packing rapih pengiriman lumayan cepat dan produk sesuai mantul bagus banget the real bisa rapihkan rambut kusut jadi kurangin rambut rontok sdh dicoba iseng sasak rambut dan pkai protein cream langsung gampang di rapihkan kerenn,Alhamdulillah akhirnya sampai juga untuk packing rapih pengiriman lumayan cepat dan produk sesuai mantul bagus banget the real bisa rapihkan rambut kusut jadi kurangin rambut rontok sdh dicoba iseng sasak rambut dan pkai protein cream langsung gampang di rapihkan kerenn,alhamdulillah akhirnya sampai juga untuk packing rapih pengiriman lumayan cepat dan produk sesuai mantul bagus banget the real bisa rapihkan rambut kusut jadi kurangin rambut rontok sdh dicoba iseng sasak rambut dan pkai protein cream langsung gampang di rapihkan kerenn,alhamdulillah akhirnya sampai juga untuk packing rapih pengiriman lumayan cepat dan produk sesuai mantap bagus banget the real bisa rapihkan rambut kusut jadi kurangin rambut rontok sdh dicoba iseng sasak rambut dan pkai protein cream langsung gampang di rapihkan kerenn,"['alhamdulillah', 'akhirnya', 'sampai', 'juga', 'untuk', 'packing', 'rapih', 'pengiriman', 'lumayan', 'cepat', 'dan', 'produk', 'sesuai', 'mantap', 'bagus', 'banget', 'the', 'real', 'bisa', 'rapihkan', 'rambut', 'kusut', 'jadi', 'kurangin', 'rambut', 'rontok', 'sdh', 'dicoba', 'iseng', 'sasak', 'rambut', 'dan', 'pkai', 'protein', 'cream', 'langsung', 'gampang', 'di', 'rapihkan', 'kerenn']","['alhamdulillah', 'akhirnya', 'packing', 'rapih', 'pengiriman', 'lumayan', 'cepat', 'produk', 'sesuai', 'mantap', 'bagus', 'banget', 'the', 'real', 'rapihkan', 'rambut', 'kusut', 'jadi', 'kurangin', 'rambut', 'rontok', 'sdh', 'dicoba', 'iseng', 'sasak', 'rambut', 'pkai', 'protein', 'cream', 'langsung', 'gampang', 'rapihkan', 'kerenn']","['alhamdulillah', 'akhir', 'packing', 'rapih', 'kirim', 'lumayan', 'cepat', 'produk', 'sesuai', 'mantap', 'bagus', 'banget', 'the', 'real', 'rapihkan', 'rambut', 'kusut', 'jadi', 'rangin', 'rambut', 'rontok', 'sdh', 'coba', 'iseng', 'sasak', 'rambut', 'pkai', 'protein', 'cream', 'langsung', 'gampang', 'rapihkan', 'kerenn']",Positif,Positif
Shopee,k*****g,5.0,2022-07-17T13:06:25.000Z,"Packing rapi
Pengiriman cepat kmrn request sblm tgl 20 n dipenuhi ama penjualnya pdhl po loh mksih bget ya ka permintaan saya dipenuhi 
Smga jd langganan trus ya ka 
Sukses sllu n laris manis trus jualannya ya ka",Packing rapi Pengiriman cepat kmrn request sblm tgl n dipenuhi ama penjualnya pdhl po loh mksih bget ya ka permintaan saya dipenuhi Smga jd langganan trus ya ka Sukses sllu n laris manis trus jualannya ya ka,packing rapi pengiriman cepat kmrn request sblm tgl n dipenuhi ama penjualnya pdhl po loh mksih bget ya ka permintaan saya dipenuhi smga jd langganan trus ya ka sukses sllu n laris manis trus jualannya ya ka,packing rapi pengiriman cepat kmrn request sblm tgl n dipenuhi ama penjualnya pdhl po loh mksih bget ya ka permintaan saya dipenuhi smga jadi langganan trus ya ka sukses sllu n laris manis trus jualannya ya ka,"['packing', 'rapi', 'pengiriman', 'cepat', 'kmrn', 'request', 'sblm', 'tgl', 'n', 'dipenuhi', 'ama', 'penjualnya', 'pdhl', 'po', 'loh', 'mksih', 'bget', 'ya', 'ka', 'permintaan', 'saya', 'dipenuhi', 'smga', 'jadi', 'langganan', 'trus', 'ya', 'ka', 'sukses', 'sllu', 'n', 'laris', 'manis', 'trus', 'jualannya', 'ya', 'ka']","['packing', 'rapi', 'pengiriman', 'cepat', 'kmrn', 'request', 'sblm', 'tgl', 'n', 'dipenuhi', 'ama', 'penjualnya', 'pdhl', 'po', 'loh', 'mksih', 'bget', 'ka', 'permintaan', 'dipenuhi', 'smga', 'jadi', 'langganan', 'trus', 'ka', 'sukses', 'sllu', 'n', 'laris', 'manis', 'trus', 'jualannya', 'ka']","['packing', 'rapi', 'kirim', 'cepat', 'kmrn', 'request', 'sblm', 'tgl', 'n', 'penuh', 'ama', 'jual', 'pdhl', 'po', 'loh', 'mksih', 'bget', 'ka', 'minta', 'penuh', 'smga', 'jadi', 'langgan', 'trus', 'ka', 'sukses', 'sllu', 'n', 'laris', 'manis', 'trus', 'jual', 'ka']",Positif,Positif
Shopee,astrickie,5.0,2025-01-19T16:09:07.000Z,"Tekstur:gel
Aroma:tidak menyengat
Efek:menghaluskan rambut

Barang cepat sampai dan langsung dicoba hari ini. Hasil awalnya kek biasa aja, tapi setelah seharian jadi wowww... rambut jadi halus banget",Tekstur gel Aroma tidak menyengat Efek menghaluskan rambut Barang cepat sampai dan langsung dicoba hari ini Hasil awalnya kek biasa aja tapi setelah seharian jadi wo rambut jadi halus banget,tekstur gel aroma tidak menyengat efek menghaluskan rambut barang cepat sampai dan langsung dicoba hari ini hasil awalnya kek biasa aja tapi setelah seharian jadi wo rambut jadi halus banget,tekstur gel aroma tidak menyengat efek menghaluskan rambut barang cepat sampai dan langsung dicoba hari ini hasil awalnya kek biasa saja tapi setelah seharian jadi wo rambut jadi halus banget,"['tekstur', 'gel', 'aroma', 'tidak', 'menyengat', 'efek', 'menghaluskan', 'rambut', 'barang', 'cepat', 'sampai', 'dan', 'langsung', 'dicoba', 'hari', 'ini', 'hasil', 'awalnya', 'kek', 'biasa', 'saja', 'tapi', 'setelah', 'seharian', 'jadi', 'wo', 'rambut', 'jadi', 'halus', 'banget']","['tekstur', 'gel', 'aroma', 'tidak', 'menyengat', 'efek', 'menghaluskan', 'rambut', 'barang', 'cepat', 'langsung', 'dicoba', 'hari', 'hasil', 'awalnya', 'kek', 'biasa', 'seharian', 'jadi', 'wo', 'rambut', 'jadi', 'halus', 'banget']","['tekstur', 'gel', 'aroma', 'tidak', 'sengat', 'efek', 'halus', 'rambut', 'barang', 'cepat', 'langsung', 'coba', 'hari', 'hasil', 'awal', 'kek', 'biasa', 'hari', 'jadi', 'wo', 'rambut', 'jadi', 'halus', 'banget']",Positif,Positif
Shopee,p*****n,5.0,2025-02-07T00:52:41.000Z,"Tekstur:mudah di aplikasikan
Aroma:wangi segar
Efek:melembutkan

baru mau coba, semoga cocok, udah capek smoothing 🤣 pilih jalan sehat aja coba protein cream ini
semoga hasil nya sesuai",Tekstur mudah di aplikasikan Aroma wangi segar Efek melembutkan baru mau coba semoga cocok udah capek smoothing pilih jalan sehat aja coba protein cream ini semoga hasil nya sesuai,tekstur mudah di aplikasikan aroma wangi segar efek melembutkan baru mau coba semoga cocok udah capek smoothing pilih jalan sehat aja coba protein cream ini semoga hasil nya sesuai,tekstur mudah di aplikasikan aroma wangi segar efek melembutkan baru mau coba semoga cocok sudah capek smoothing pilih jalan sehat saja coba protein cream ini semoga hasil nya sesuai,"['tekstur', 'mudah', 'di', 'aplikasikan', 'aroma', 'wangi', 'segar', 'efek', 'melembutkan', 'baru', 'mau', 'coba', 'semoga', 'cocok', 'sudah', 'capek', 'smoothing', 'pilih', 'jalan', 'sehat', 'saja', 'coba', 'protein', 'cream', 'ini', 'semoga', 'hasil', 'nya', 'sesuai']","['tekstur', 'mudah', 'aplikasikan', 'aroma', 'wangi', 'segar', 'efek', 'melembutkan', 'baru', 'mau', 'coba', 'semoga', 'cocok', 'capek', 'smoothing', 'pilih', 'jalan', 'sehat', 'coba', 'protein', 'cream', 'semoga', 'hasil', 'nya', 'sesuai']","['tekstur', 'mudah', 'aplikasi', 'aroma', 'wangi', 'segar', 'efek', 'lembut', 'baru', 'mau', 'coba', 'moga', 'cocok', 'capek', 'smoothing', 'pilih', 'jalan', 'sehat', 'coba', 'protein', 'cream', 'moga', 'hasil', 'nya', 'sesuai']",Positif,Positif
